	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
pi_r_yoy	2.816	-30.671	-2.778	-5.896	-22.630	84.952	-1.056	-5.614	746.275
	(2.144)	(1.225)	(0.995)	(4.034)	(1.515)	(3.403)	(0.946)	(0.846)	(35.900)
Constant	-0.015	0.379	0.029	0.063	0.010	0.491	0.026	0.016	-1.455
	(0.026)	(0.024)	(0.026)	(0.061)	(0.028)	(0.037)	(0.025)	(0.019)	(1.165)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	1.313	-25.04	-2.792	-1.462	-14.93	24.97	-1.116	-6.636	20.79
CI-low	-1.386	-33.07	-4.728	-13.80	-25.60	78.28	-2.910	-7.272	675.9
CI-high	7.019	-28.27	-0.828	2.011	-19.66	91.62	0.799	-3.956	816.6
p-val	0.190	0	0.00567	0.145	0	0	0.266	2.23e-10	0
Standard errors in parentheses									
