	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
i_diff	-38.479	-86.486	-26.462	-21.113	-121.642	98.464	-1.878	-11.507	2,662.715
	(6.083)	(5.657)	(3.559)	(4.081)	(4.426)	(9.335)	(6.791)	(3.588)	(705.632)
Constant	-0.022	0.127	0.011	-0.005	-0.228	0.174	0.015	-0.020	3.861
	(0.013)	(0.016)	(0.010)	(0.015)	(0.010)	(0.034)	(0.021)	(0.014)	(1.032)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	-6.325	-15.29	-7.436	-5.173	-27.48	10.55	-0.277	-3.207	3.774
CI-low	-50.40	-97.57	-33.44	-29.11	-130.3	80.17	-15.19	-18.54	1280
CI-high	-26.56	-75.40	-19.49	-13.11	-113	116.8	11.43	-4.474	4046
p-val	1.28e-09	0	0	4.95e-07	0	0	0.782	0.00153	0.000204
Standard errors in parentheses									
