	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	72.553	-173.183	-49.834	-129.406	-210.664	362.332	-34.070	-58.085	4,234.672
	(12.352)	(13.026)	(12.568)	(6.949)	(6.889)	(30.726)	(6.092)	(3.633)	(1,381.797)
Constant	0.046	0.244	0.013	-0.058	-0.397	0.651	0.083	-0.104	6.139
	(0.026)	(0.034)	(0.035)	(0.023)	(0.019)	(0.090)	(0.020)	(0.011)	(2.498)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	5.874	-13.30	-3.965	-18.62	-30.58	11.79	-5.593	-15.99	3.065
CI-low	48.34	-198.7	-74.47	-143	-224.2	302.1	-46.01	-65.21	1526
CI-high	96.76	-147.7	-25.20	-115.8	-197.2	422.6	-22.13	-50.96	6943
p-val	1.46e-08	0	9.76e-05	0	0	0	6.24e-08	0	0.00244
Standard errors in parentheses									
