	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
pi_r_yoy_shock	-3.972	9.830	-3.120	-5.182	5.115	-27.890	-1.476	0.445	-218.388
	(0.381)	(1.002)	(0.991)	(1.697)	(0.906)	(2.141)	(0.625)	(0.505)	(8.884)
Constant	0.000	-0.000	0.000	0.001	0.002	-0.003	-0.001	0.002	-0.008
	(0.002)	(0.004)	(0.004)	(0.005)	(0.003)	(0.007)	(0.004)	(0.004)	(0.043)
									
Observations	234	234	234	234	234	234	234	234	234
t-test	-10.43	9.813	-3.148	-3.054	5.648	-13.03	-2.362	0.880	-24.58
CI-low	-4.719	7.866	-5.062	-8.508	3.340	-32.09	-2.702	-0.545	-235.8
CI-high	-3.226	11.79	-1.178	-1.857	6.890	-23.69	-0.251	1.434	-201
p-val	0	0	0.00186	0.00252	4.72e-08	0	0.0190	0.380	0
Standard errors in parentheses									
