	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
i_diff	-42.085	-38.245	-31.915	-25.710	-94.558	35.501	2.166	-12.350	819.878
	(5.806)	(8.260)	(4.935)	(4.255)	(4.273)	(8.899)	(7.130)	(3.713)	(182.832)
pi_r_yoy	1.862	-10.850	1.120	4.922	-4.666	18.472	-1.870	0.540	405.734
	(1.347)	(1.349)	(0.727)	(2.290)	(0.526)	(2.151)	(1.176)	(0.884)	(28.630)
Constant	-0.034	0.193	0.001	-0.059	-0.175	0.167	0.051	-0.023	0.396
	(0.017)	(0.012)	(0.012)	(0.031)	(0.008)	(0.026)	(0.029)	(0.015)	(0.779)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	-7.249	-4.630	-6.468	-6.042	-22.13	3.989	0.304	-3.326	4.484
CI-low	-53.46	-54.43	-41.59	-34.05	-102.9	18.06	-11.81	-19.63	461.5
CI-high	-30.71	-22.06	-22.24	-17.37	-86.18	52.94	16.14	-5.073	1178
p-val	0	6.08e-06	5.83e-10	6.01e-09	0	8.89e-05	0.762	0.00102	1.15e-05
Standard errors in parentheses									
