	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	-115.712	59.874	50.407	111.078	92.480	-162.828	38.679	43.337	-508.203
	(13.010)	(18.308)	(14.113)	(7.908)	(13.136)	(5.121)	(11.182)	(5.785)	(112.817)
pi_r_yoy	2.416	6.033	-5.554	-2.982	-0.596	-29.644	-2.999	2.074	-234.205
	(3.017)	(3.009)	(2.044)	(4.087)	(1.581)	(0.766)	(1.853)	(1.234)	(17.614)
Constant	-0.084	-0.154	0.047	0.085	0.175	-0.467	-0.011	0.072	-0.279
	(0.037)	(0.025)	(0.034)	(0.055)	(0.024)	(0.003)	(0.046)	(0.021)	(0.480)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	-8.894	3.270	3.572	14.05	7.040	-31.79	3.459	7.491	-4.505
CI-low	-141.2	23.99	22.75	95.58	66.73	-172.9	16.76	32	-729.3
CI-high	-90.21	95.76	78.07	126.6	118.2	-152.8	60.60	54.68	-287.1
p-val	0	0.00124	0.000431	0	0	0	0.000645	0	1.05e-05
Standard errors in parentheses									
