B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
1.02132043773593	-2.97109186076672	2.67477289800087	-0.0538561814888406	-2.43363360499707	-14.0649412007442	0.0183242261103462	2.1037337602382	11.6891738468017
0.00215439130091658	1.00672994623144	0.0752718074232545	-0.00113853851871754	-0.0274966047273775	-0.022449933796852	-0.00086890751120965	-0.056349644327106	-0.0234740573703886
-0.000192390000337363	0.076600252601305	0.977494215134094	0.000254440986133445	-0.0356872864254317	0.190420676723495	3.0726630043281e-05	-0.0611784326537428	-0.165418789555019
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
