	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
pi_r_yoy	2.114	18.353	7.361	7.317	3.221	-10.489	11.160	0.403	-0.533
	(0.066)	(2.069)	(1.056)	(0.682)	(0.078)	(1.354)	(3.871)	(0.098)	(0.213)
Constant	-0.008	-0.256	-0.057	-0.064	0.004	-0.014	-0.226	-0.000	0.002
	(0.001)	(0.031)	(0.014)	(0.008)	(0.001)	(0.014)	(0.097)	(0.002)	(0.007)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	32.14	8.871	6.968	10.72	41.25	-7.749	2.883	4.121	-2.500
CI-low	1.985	14.30	5.290	5.979	3.068	-13.14	3.572	0.211	-0.950
CI-high	2.243	22.41	9.431	8.654	3.374	-7.836	18.75	0.594	-0.115
p-val	0	0	0	0	0	0	0.00416	4.59e-05	0.0128
Standard errors in parentheses									
