	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	39.761	279.860	231.385	115.402	107.346	42.392	642.230	30.118	-7.403
	(0.369)	(1.402)	(2.109)	(1.112)	(0.983)	(0.876)	(1.764)	(1.155)	(0.380)
pi_r_yoy	2.868	9.279	-3.910	4.302	2.559	8.928	-11.509	0.362	5.789
	(0.054)	(0.243)	(0.288)	(0.111)	(0.115)	(0.115)	(0.290)	(0.068)	(0.036)
Constant	0.007	-0.474	-0.047	-0.026	0.125	0.050	-0.930	0.040	-0.026
	(0.001)	(0.003)	(0.003)	(0.001)	(0.001)	(0.001)	(0.007)	(0.002)	(0.000)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	107.7	199.5	109.7	103.8	109.2	48.42	364.1	26.08	-19.47
CI-low	39.04	277.1	227.3	113.2	105.4	40.68	638.8	27.85	-8.148
CI-high	40.48	282.6	235.5	117.6	109.3	44.11	645.7	32.38	-6.657
p-val	0	0	0	0	0	0	0	0	0
Standard errors in parentheses									
