	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	39.248	254.821	269.883	73.386	112.710	50.474	634.341	11.368	-2.967
	(0.969)	(6.926)	(5.140)	(3.628)	(4.091)	(3.077)	(19.334)	(2.189)	(0.876)
pi_r_yoy_shock	3.358	14.064	0.359	5.228	4.985	10.618	-4.843	0.880	5.948
	(0.097)	(0.453)	(0.380)	(0.231)	(0.174)	(0.217)	(0.889)	(0.142)	(0.175)
Constant	-0.000	0.000	0.001	0.000	-0.000	-0.000	0.000	0.000	0.000
	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.001)	(0.000)
									
Observations	397	397	397	397	397	397	397	397	397
t-test	34.66	31.06	0.945	22.67	28.64	49.01	-5.451	6.198	33.96
CI-low	3.168	13.18	-0.386	4.776	4.644	10.19	-6.585	0.602	5.605
CI-high	3.547	14.95	1.105	5.680	5.327	11.04	-3.102	1.158	6.291
p-val	0	0	0.345	0	0	0	8.87e-08	1.44e-09	0
Standard errors in parentheses									
