	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
pi_r_yoy_shock	3.720	14.745	1.646	6.491	4.616	10.803	-1.535	0.883	5.920
	(0.201)	(1.390)	(1.008)	(0.781)	(0.746)	(0.375)	(2.380)	(0.160)	(0.192)
Constant	0.000	-0.001	-0.001	0.000	0.000	0.000	-0.003	0.000	-0.000
	(0.001)	(0.004)	(0.003)	(0.002)	(0.002)	(0.001)	(0.009)	(0.001)	(0.000)
									
Observations	397	397	397	397	397	397	397	397	397
t-test	18.53	10.61	1.633	8.306	6.186	28.78	-0.645	5.529	30.88
CI-low	3.326	12.02	-0.330	4.959	3.153	10.07	-6.199	0.570	5.544
CI-high	4.113	17.47	3.622	8.023	6.078	11.54	3.129	1.195	6.296
p-val	0	0	0.103	0	1.54e-09	0	0.519	5.87e-08	0
Standard errors in parentheses									
