	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
pi_r_yoy	-1.706	-17.639	-8.974	-2.001	-5.745	-25.827	-12.181	-0.742	-5.761
	(0.502)	(2.078)	(2.068)	(1.501)	(1.625)	(1.968)	(3.441)	(0.530)	(0.166)
Constant	0.006	0.246	0.070	0.017	-0.007	-0.035	0.247	-0.000	0.020
	(0.005)	(0.031)	(0.028)	(0.019)	(0.015)	(0.020)	(0.086)	(0.008)	(0.006)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	-3.401	-8.488	-4.340	-1.333	-3.536	-13.13	-3.540	-1.401	-34.67
CI-low	-2.689	-21.71	-13.03	-4.942	-8.929	-29.68	-18.92	-1.780	-6.086
CI-high	-0.723	-13.57	-4.922	0.941	-2.560	-21.97	-5.436	0.296	-5.435
p-val	0.000739	0	1.81e-05	0.183	0.000455	0	0.000448	0.162	0
Standard errors in parentheses									
