1.0742216,-.26860797,2.7699401,-.10585177,.44803157,-3.0375319,.00042997496,-.11608791,.13089556
.0012333425,1.0303473,.014106045,-.0005285666,-.25236312,-.0064785699,-.00054778281,.12091694,-.0030420122
-.0043690614,-.025182514,.41039303,.0026758488,.13419004,.54253006,.0016725897,-.085225895,-.012877203
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
