	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	-69.892	342.760	365.259	-239.369	-162.772	10,064.418	230.862	-43.503	-64.126
	(1.869)	(16.577)	(22.860)	(2.112)	(5.851)	(893.430)	(4.709)	(2.002)	(15.852)
Constant	-0.044	-0.482	-0.095	-0.110	-0.306	18.087	-0.558	-0.078	-0.092
	(0.003)	(0.045)	(0.057)	(0.006)	(0.013)	(2.072)	(0.010)	(0.004)	(0.023)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	-37.39	20.68	15.98	-113.3	-27.82	11.26	49.02	-21.73	-4.045
CI-low	-73.56	310.3	320.5	-243.5	-174.2	8313	221.6	-47.43	-95.20
CI-high	-66.23	375.3	410.1	-235.2	-151.3	11816	240.1	-39.58	-33.06
p-val	0	0	0	0	0	0	0	0	7.11e-05
Standard errors in parentheses									
