	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	-69.892	342.760	365.259	-239.369	-162.772	10,064.418	230.862	-43.503	-64.126
	(1.604)	(11.869)	(16.647)	(3.094)	(4.546)	(649.803)	(3.067)	(1.964)	(12.944)
Constant	-0.044	-0.482	-0.095	-0.110	-0.306	18.087	-0.558	-0.078	-0.092
	(0.002)	(0.031)	(0.037)	(0.004)	(0.010)	(1.353)	(0.007)	(0.003)	(0.016)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	-43.57	28.88	21.94	-77.38	-35.80	15.49	75.28	-22.15	-4.954
CI-low	-73.04	319.5	332.6	-245.4	-171.7	8791	224.9	-47.35	-89.50
CI-high	-66.75	366	397.9	-233.3	-153.9	11338	236.9	-39.65	-38.76
p-val	0	0	0	0	0	0	0	0	1.40e-06
Standard errors in parentheses									
