	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	-65.470	228.594	507.993	-242.289	-125.926	5,374.200	239.377	-42.570	-28.288
	(0.175)	(1.437)	(5.712)	(3.357)	(2.088)	(178.547)	(0.951)	(1.892)	(1.544)
pi_r_yoy	-2.283	25.678	-29.325	3.127	-6.348	1,376.050	-3.937	-0.597	-7.890
	(0.033)	(0.243)	(0.791)	(0.489)	(0.257)	(26.620)	(0.146)	(0.182)	(0.131)
Constant	-0.029	-0.638	0.165	-0.144	-0.234	17.605	-0.483	-0.075	-0.025
	(0.000)	(0.003)	(0.010)	(0.006)	(0.004)	(0.124)	(0.004)	(0.004)	(0.002)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	-374.1	159.1	88.94	-72.18	-60.30	30.10	251.8	-22.51	-18.32
CI-low	-65.81	225.8	496.8	-248.9	-130	5024	237.5	-46.28	-31.31
CI-high	-65.13	231.4	519.2	-235.7	-121.8	5724	241.2	-38.86	-25.26
p-val	0	0	0	0	0	0	0	0	0
Standard errors in parentheses									
