	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
pi_r_yoy	9.670	-129.330	-62.314	48.650	17.783	-1,117.937	-34.514	3.876	8.223
	(1.440)	(5.796)	(13.281)	(13.607)	(0.846)	(44.235)	(19.739)	(0.781)	(0.068)
Constant	-0.052	1.598	0.639	-0.509	-0.007	-6.463	0.830	-0.011	-0.016
	(0.016)	(0.109)	(0.239)	(0.185)	(0.014)	(0.444)	(0.590)	(0.016)	(0.002)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	6.713	-22.31	-4.692	3.575	21.02	-25.27	-1.749	4.962	120.4
CI-low	6.846	-140.7	-88.34	21.98	16.13	-1205	-73.20	2.345	8.089
CI-high	12.49	-118	-36.28	75.32	19.44	-1031	4.174	5.407	8.356
p-val	1.44e-10	0	4.61e-06	0.000425	0	0	0.0817	1.34e-06	0
Standard errors in parentheses									
