	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	97.672	-498.295	-1,101.014	261.417	128.077	-2,845.570	-909.501	17.482	-1.839
	(2.886)	(35.440)	(53.755)	(15.406)	(7.008)	(259.422)	(16.616)	(3.147)	(1.530)
Constant	0.000	0.001	-0.007	0.002	-0.000	-0.035	0.000	0.001	0.000
	(0.001)	(0.013)	(0.015)	(0.005)	(0.003)	(0.128)	(0.005)	(0.002)	(0.003)
									
Observations	234	234	234	234	234	234	234	234	234
t-test	33.84	-14.06	-20.48	16.97	18.28	-10.97	-54.74	5.554	-1.202
CI-low	92.01	-567.8	-1206	231.2	114.3	-3354	-942.1	11.31	-4.837
CI-high	103.3	-428.8	-995.7	291.6	141.8	-2337	-876.9	23.65	1.159
p-val	0	0	0	0	0	0	0	7.62e-08	0.231
Standard errors in parentheses									
