	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	97.672	-498.295	-1,101.014	261.417	128.077	-2,845.570	-909.501	17.482	-1.839
	(2.717)	(33.705)	(60.651)	(11.399)	(6.989)	(275.929)	(13.105)	(1.976)	(1.714)
Constant	0.000	0.001	-0.007	0.002	-0.000	-0.035	0.000	0.001	0.000
	(0.001)	(0.013)	(0.018)	(0.006)	(0.002)	(0.133)	(0.006)	(0.002)	(0.004)
									
Observations	234	234	234	234	234	234	234	234	234
t-test	35.95	-14.78	-18.15	22.93	18.32	-10.31	-69.40	8.845	-1.073
CI-low	92.35	-564.4	-1220	239.1	114.4	-3386	-935.2	13.61	-5.197
CI-high	103	-432.2	-982.1	283.8	141.8	-2305	-883.8	21.36	1.520
p-val	0	0	0	0	0	0	0	0	0.284
Standard errors in parentheses									
