	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	107.252	-755.897	-787.930	434.652	145.208	-4,754.669	-752.050	46.182	32.982
	(3.655)	(28.559)	(36.184)	(6.044)	(5.688)	(302.182)	(9.427)	(2.218)	(13.686)
Constant	0.068	1.064	0.204	0.200	0.274	-8.545	1.817	0.083	0.047
	(0.005)	(0.076)	(0.080)	(0.007)	(0.012)	(0.629)	(0.022)	(0.004)	(0.017)
									
Observations	235	235	235	235	235	235	235	235	235
t-test	29.34	-26.47	-21.78	71.92	25.53	-15.73	-79.78	20.82	2.410
CI-low	100.1	-811.9	-858.9	422.8	134.1	-5347	-770.5	41.83	6.158
CI-high	114.4	-699.9	-717	446.5	156.4	-4162	-733.6	50.53	59.81
p-val	0	0	0	0	0	0	0	0	0.0167
Standard errors in parentheses									
