B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.0466192212919483	-2.97720242058159	3.2408544632185	0.0882511696276421	1.51448377692237	-2.85331297623948	-0.0228559262612617	0.517197011828683	-0.211433248178415
0.00204019104130699	1.20948259064792	0.0189414794709401	0.00125347438409358	-0.31747316015569	-0.0069076671407752	-0.000100891931947227	0.0661613853623004	-0.00207094361069932
-0.00245506745887802	0.0795717583438001	0.447615038150181	-0.00092893260636836	0.0661639634921291	0.542247822557761	-0.00388604900534729	-0.131429811894373	-0.0218947295118851
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
