	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	41.088	-64.466	121.637	76.970	120.705	24.007	-17.146	44.057	83.590
	(9.379)	(1.022)	(15.839)	(9.927)	(9.062)	(3.244)	(8.077)	(6.355)	(11.123)
pi_r_yoy	0.059	0.958	4.073	2.781	2.377	1.572	-5.175	-0.588	-1.571
	(0.519)	(0.126)	(2.830)	(2.050)	(0.868)	(0.392)	(0.408)	(0.543)	(1.519)
Constant	0.009	0.046	-0.065	-0.048	0.017	-0.018	0.089	0.031	-0.004
	(0.006)	(0.002)	(0.028)	(0.019)	(0.008)	(0.004)	(0.013)	(0.010)	(0.021)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	4.381	-63.05	7.680	7.754	13.32	7.400	-2.123	6.933	7.515
CI-low	22.70	-66.47	90.59	57.51	102.9	17.65	-32.98	31.60	61.79
CI-high	59.47	-62.46	152.7	96.43	138.5	30.37	-1.315	56.51	105.4
p-val	2.17e-05	0	0	0	0	0	0.0354	1.05e-10	0
Standard errors in parentheses									
