	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	41.083	-64.868	120.368	78.760	119.323	30.592	-35.519	44.869	85.393
	(13.469)	(2.695)	(20.715)	(14.619)	(13.763)	(4.961)	(21.331)	(8.304)	(11.574)
Constant	0.009	0.062	-0.048	-0.032	0.009	-0.012	0.032	0.033	-0.014
	(0.009)	(0.005)	(0.033)	(0.021)	(0.012)	(0.007)	(0.035)	(0.014)	(0.023)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	3.050	-24.07	5.811	5.388	8.670	6.166	-1.665	5.403	7.378
CI-low	14.68	-70.15	79.77	50.11	92.35	20.87	-77.33	28.59	62.71
CI-high	67.48	-59.59	161	107.4	146.3	40.32	6.291	61.15	108.1
p-val	0.00269	0	3.39e-08	2.59e-07	0	5.74e-09	0.0979	2.41e-07	0
Standard errors in parentheses									
