	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	-194.451	12.028	-200.122	-161.812	-206.073	-101.360	-120.594	-169.137	-195.731
	(31.704)	(4.348)	(23.065)	(17.122)	(19.977)	(9.840)	(34.137)	(20.106)	(21.844)
pi_r_yoy	4.649	1.743	-1.998	-0.540	-0.526	-0.259	18.864	4.003	5.569
	(1.767)	(0.599)	(4.163)	(3.582)	(1.958)	(1.240)	(1.774)	(1.734)	(3.012)
Constant	-0.047	-0.032	0.089	0.070	-0.020	0.044	-0.162	-0.114	0.002
	(0.021)	(0.011)	(0.041)	(0.034)	(0.018)	(0.015)	(0.054)	(0.031)	(0.041)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	-6.133	2.766	-8.676	-9.451	-10.32	-10.30	-3.533	-8.412	-8.960
CI-low	-256.6	3.505	-245.3	-195.4	-245.2	-120.6	-187.5	-208.5	-238.5
CI-high	-132.3	20.55	-154.9	-128.3	-166.9	-82.07	-53.69	-129.7	-152.9
p-val	6.87e-09	0.00636	0	0	0	0	0.000542	0	0
Standard errors in parentheses									
