	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	41.083	-64.868	120.368	78.760	119.323	30.592	-35.519	44.869	85.393
	(9.330)	(1.739)	(15.600)	(10.626)	(10.213)	(3.585)	(13.486)	(6.224)	(10.273)
Constant	0.009	0.062	-0.048	-0.032	0.009	-0.012	0.032	0.033	-0.014
	(0.006)	(0.003)	(0.023)	(0.014)	(0.008)	(0.005)	(0.021)	(0.010)	(0.017)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	4.403	-37.31	7.716	7.412	11.68	8.533	-2.634	7.209	8.312
CI-low	22.80	-68.28	89.79	57.93	99.31	23.56	-61.95	32.67	65.26
CI-high	59.37	-61.46	150.9	99.59	139.3	37.62	-9.086	57.07	105.5
p-val	1.97e-05	0	0	0	0	0	0.00930	0	0
Standard errors in parentheses									
