B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
-0.158800800928124	-19.4482955119754	-18.2618062465686	-0.0503460972252937	13.0337090811586	-8.62160223626295	0.0999705559864739	-10.5111290934481	28.5563296395567
0.00256981183522385	1.00056178794312	-0.0725386997081068	0.00147339781468129	0.0620777209209376	0.0048748952007522	0.00149543569706309	-0.203391977176916	0.0599619970248804
-0.000510086772966059	0.0080940564730287	0.796261036433339	0.000261120341003325	-0.0502379083704867	0.368211875242551	-1.61580490844577e-05	0.0122678099166279	-0.170631863339399
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
