B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.0632285689197472	-11.494833095624	-0.134543128842604	0.157455231506029	10.4045673391389	-4.5207450755158	0.0295646009426934	-0.960688840716046	6.28093293317429
0.00233748476196477	1.25032165565459	-0.20193181515822	0.00185069775301556	-0.407104408172148	0.0224683888212487	-0.000324635753403935	0.0854086712990104	0.190292023592274
-0.000745327806153202	0.0324718158815502	0.825896066745832	0.000172761703943935	-0.0355840628816222	0.402128390827567	-0.000465987010675229	-0.0225851444509025	-0.244815669281414
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
