B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
-0.126681694674206	-18.7723346927212	-18.881838645028	0.0043498204288183	12.8565164510504	-5.73475010557657	0.120102862642137	-9.38683411782552	27.3865371228195
0.00321203652840329	1.12948149072878	-0.0304975793362363	0.000220766385707429	-0.163138832709328	-0.0881164081531611	0.000803835373544964	-0.105548102984194	0.12422031729773
-0.000686313054760989	0.0910785598471223	0.783473441505074	-0.000118426557597299	-0.193239515027205	0.368084642207045	0.000119932024658017	0.0538062776267012	-0.154574693064654
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
