B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.989660711031127	1.69184997880136	-4.93037651837939	0.0241842953447212	-5.22380672415289	2.6487098212106	-0.0361281262394694	1.56169182374294	1.2843282421263
0.0018437148431767	1.04118407897762	0.0854507491583953	-0.000872182987210864	-0.0768495861822901	-0.0289418760813734	-0.000848678923360587	-0.035383375179864	-0.0299655969994225
0.000673465238730086	0.182309437334401	1.1459304883305	-0.00107048896196057	-0.0852102049209001	-0.292266225180198	0.000382108951495851	-0.05573126944769	0.11100876208595
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
