B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.960682163423436	-3.32726177001978	-7.1301266503513	0.0279598552815788	2.40677642649057	4.50004011561125	-0.0202382485962096	0.615137529074782	-0.0763433327261543
0.00174872407853424	1.10347883671243	0.0238598083398268	-0.00164493572718657	-0.178974225503264	-0.00509086290358603	5.80448263106994e-05	0.0159396184025818	-0.0121738316904755
0.000462484804750457	0.207416588381609	1.15436284085754	4.37802236987582e-05	-0.303403588715583	-0.174994148382686	-0.000696302195523254	0.185546689775019	-0.0322127153974769
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
