	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	379.868	-48.150	-104.914	-86.842	-207.335	-169.087	-45.736	-52.917	-114.262
	(34.482)	(3.545)	(3.375)	(0.935)	(4.722)	(7.700)	(8.732)	(3.112)	(20.743)
pi_r_yoy	1.348	-2.769	4.056	2.187	0.212	-11.026	-6.393	1.381	-14.606
	(6.659)	(0.534)	(0.469)	(0.148)	(0.486)	(1.415)	(1.010)	(0.376)	(2.388)
Constant	0.164	0.098	0.004	-0.028	-0.236	-0.165	0.213	-0.072	-0.036
	(0.072)	(0.006)	(0.007)	(0.002)	(0.009)	(0.013)	(0.028)	(0.007)	(0.041)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	11.02	-13.58	-31.09	-92.86	-43.91	-21.96	-5.238	-17.01	-5.508
CI-low	312.3	-55.10	-111.5	-88.67	-216.6	-184.2	-62.85	-59.02	-154.9
CI-high	447.5	-41.20	-98.30	-85.01	-198.1	-154	-28.62	-46.82	-73.61
p-val	0	0	0	0	0	0	2.65e-07	0	6.54e-08
Standard errors in parentheses									
