	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
i_diff	-38.077	-35.991	-53.835	-30.664	-88.785	-90.272	4.508	-21.030	-89.130
	(5.029)	(6.548)	(5.056)	(4.231)	(6.702)	(8.978)	(5.159)	(4.638)	(16.157)
pi_r_yoy	1.626	1.587	2.837	3.553	1.330	-2.230	0.831	2.316	-5.376
	(0.978)	(0.995)	(0.725)	(1.638)	(0.705)	(1.777)	(0.589)	(0.709)	(1.847)
Constant	-0.021	0.029	-0.001	-0.030	-0.100	-0.084	-0.016	-0.030	-0.048
	(0.011)	(0.011)	(0.010)	(0.019)	(0.013)	(0.017)	(0.017)	(0.013)	(0.031)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	1.662	1.595	3.914	2.169	1.886	-1.255	1.411	3.269	-2.911
CI-low	-0.291	-0.363	1.416	0.342	-0.0521	-5.712	-0.324	0.927	-8.996
CI-high	3.543	3.536	4.257	6.764	2.711	1.253	1.986	3.705	-1.757
p-val	0.0973	0.112	0.000107	0.0307	0.0600	0.210	0.159	0.00118	0.00380
Standard errors in parentheses									
