	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	-71.211	37.524	74.108	48.994	130.817	91.476	36.476	17.081	5.525
	(19.767)	(7.965)	(9.416)	(4.217)	(5.561)	(6.320)	(10.350)	(2.908)	(1.723)
Constant	-0.003	0.000	-0.000	-0.000	-0.000	0.000	-0.001	-0.000	0.001
	(0.006)	(0.002)	(0.002)	(0.001)	(0.001)	(0.002)	(0.003)	(0.001)	(0.003)
									
Observations	397	397	397	397	397	397	397	397	397
t-test	-3.602	4.711	7.870	11.62	23.52	14.47	3.524	5.873	3.207
CI-low	-110	21.91	55.65	40.73	119.9	79.09	16.19	11.38	2.148
CI-high	-32.47	53.14	92.56	57.26	141.7	103.9	56.76	22.78	8.902
p-val	0.000355	3.42e-06	0	0	0	0	0.000475	9.09e-09	0.00145
Standard errors in parentheses									
