	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	-71.211	37.524	74.108	48.994	130.817	91.476	36.476	17.081	5.525
	(19.130)	(7.144)	(8.819)	(3.469)	(6.058)	(6.931)	(10.135)	(1.800)	(1.844)
Constant	-0.003	0.000	-0.000	-0.000	-0.000	0.000	-0.001	-0.000	0.001
	(0.006)	(0.002)	(0.002)	(0.001)	(0.001)	(0.002)	(0.003)	(0.001)	(0.002)
									
Observations	397	397	397	397	397	397	397	397	397
t-test	-3.723	5.253	8.403	14.12	21.59	13.20	3.599	9.490	2.996
CI-low	-108.7	23.52	56.82	42.19	118.9	77.89	16.61	13.55	1.911
CI-high	-33.72	51.53	91.39	55.79	142.7	105.1	56.34	20.61	9.139
p-val	0.000226	2.46e-07	0	0	0	0	0.000360	0	0.00291
Standard errors in parentheses									
