	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
i_diff	-35.771	-30.114	-42.296	-28.456	-84.701	-98.649	7.114	-18.678	-109.265
	(7.857)	(6.387)	(6.755)	(6.388)	(9.132)	(8.969)	(8.451)	(6.127)	(22.368)
Constant	-0.014	0.043	0.017	0.001	-0.097	-0.089	-0.004	-0.025	-0.082
	(0.017)	(0.017)	(0.017)	(0.019)	(0.022)	(0.028)	(0.022)	(0.023)	(0.042)
									
Observations	398	398	398	398	398	398	398	398	398
t-test	-4.553	-4.715	-6.262	-4.455	-9.276	-11	0.842	-3.049	-4.885
CI-low	-51.17	-42.63	-55.54	-40.98	-102.6	-116.2	-9.450	-30.69	-153.1
CI-high	-20.37	-17.60	-29.06	-15.94	-66.80	-81.07	23.68	-6.670	-65.42
p-val	7.06e-06	3.36e-06	9.92e-10	1.09e-05	0	0	0.400	0.00245	1.50e-06
Standard errors in parentheses									
