B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.962173996853475	-5.0424801124502	-14.6637238232609	0.0830883358583161	-5.63787385554567	-3.44935781002505	-0.0400992102275675	4.89018565158264	17.2945253936716
0.00239017443756246	0.954129017332877	0.053802775973604	-0.0011373816642833	0.103480851414056	-0.066613555720425	-0.0011834150379684	-0.18250786363765	0.0108074235564165
-0.00127019516539277	-0.0114889240140036	0.800639016908964	0.0012987999078388	0.128797768945098	0.25385066377994	-0.000490600582338611	-0.117006611184055	-0.114095620744638
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
