.94023955,-4.8850083,-14.649047,.072755449,-5.7021537,-3.6706672,-.027808521,3.9644055,17.806028
.0023796465,.93443745,.056749806,-.0010831206,.093371764,-.066708773,-.0011140432,-.18524523,.0082373424
-.0012709036,-.0092686908,.7796874,.0012659214,.13274255,.23737347,-.00062194862,-.11882225,-.10535189
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
