B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.819622194591385	-18.5682845276135	-20.9260083220664	0.149247557359587	17.2554147778276	-6.36439040725577	0.0369885212817917	-14.1639201139037	29.2306027401788
0.00319744777628599	1.15098265003226	-0.0191089000214669	-0.00291682904004362	-0.154171117563506	-0.0921535458973121	-0.000301556357244398	-0.134276304859243	0.131116117566281
-0.000690549054721256	0.103793805867005	0.74409021930924	0.000256994579209464	-0.163871284951891	0.356481807324897	-3.33840649457808e-05	0.0225457567620503	-0.156076564601397
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
