-.026548399,-2.658232,-7.3388286,.0078165047,-4.1308556,10.490801,-.054504544,3.5520489,-3.1642611
.0024472969,.97078305,.021866512,.0013559991,.062508099,-.058921535,-9.6921685e-06,-.11407936,.037183408
-.00010002135,.00096698082,.79493302,.0015460834,.040490698,.19158344,-.00077840307,-.018284013,-.02520014
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
