B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
-0.0201378409759011	-2.6545350710553	-7.36560944269713	0.0180320566974767	-4.06427837924856	10.6064192550475	-0.0492392839400172	3.74050243555104	-3.12453306214287
0.00245211458482936	0.976971228844025	0.0218909712742936	0.00134629444033226	0.0656722351341604	-0.0587713796516086	-4.06315632413526e-05	-0.113330288541527	0.0386268182682366
-0.000104051328629185	0.00141214549177169	0.801697737279266	0.00155018782824995	0.0401624407443726	0.196982666731958	-0.000797464751222869	-0.020549253066244	-0.0252135391829141
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
