B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.0330861467655952	-3.13794995176959	7.67188300194164	0.0779854497146764	4.61974483525238	-14.5954428636276	0.00332515056081791	0.110670721735786	5.55922804228923
-9.45873347001645e-05	1.1317785498652	0.0964673122383271	0.000799055271117744	-0.244293482629181	-0.122671638318064	0.000570888072639965	0.0500658471926555	0.0427358708263121
0.00010009519698459	0.0967967060233665	0.900870102213409	7.98978424611273e-05	-0.0706550929643599	0.24820949494805	-9.2757601142543e-05	-0.0291680514355484	-0.151382757648206
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
