B_new_1	B_new_2	B_new_3	B_new_4	B_new_5	B_new_6	B_new_7	B_new_8	B_new_9
0.0734078526607515	-1.44707468027045	-3.58613328702528	0.0100093140426317	-5.82717548331576	1.41307464163755	0.0449578325975115	4.53897323275917	2.83899380686874
0.001406338127584	1.0907883540576	0.0459360885228207	0.000206615650629465	-0.0579774501790684	-0.0485873760591861	-0.000419573812158666	-0.0906940192614212	0.0190108509884789
-0.00136121124516177	0.0850009589868007	0.894623443643549	0.000650190131481894	-0.0134337982566316	0.215018435318862	-0.00108729885819327	-0.0696325758489922	-0.119657139500634
1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	0
