.0062275263,-10.258786,-3.9126463,-.023645855,6.2790933,-3.9595387,.064351909,2.4788256,7.1073022
.0015397515,1.130199,.01038538,.000014424772,-.23160046,.026467001,.00028718432,.027506594,-.016469441
.000075103308,.15447256,.87671322,.00097336597,-.065696262,.12437801,-.00022451574,-.043067105,-.031482816
1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0
