	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
pi_r_yoy	6.603	3.316	4.989	4.052	6.226	4.152	-3.287	2.004	-0.054
	(0.507)	(0.139)	(1.728)	(1.444)	(0.479)	(0.178)	(0.494)	(0.114)	(1.089)
Constant	-0.008	-0.054	-0.019	-0.025	0.020	-0.021	0.049	0.006	-0.001
	(0.006)	(0.003)	(0.014)	(0.013)	(0.005)	(0.002)	(0.006)	(0.002)	(0.015)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	13.02	23.91	2.887	2.806	12.99	23.29	-6.648	17.55	-0.0500
CI-low	5.609	3.044	1.602	1.222	5.286	3.803	-4.256	1.780	-2.189
CI-high	7.597	3.588	8.377	6.881	7.166	4.502	-2.318	2.228	2.080
p-val	0	0	0.00445	0.00565	0	0	4.71e-10	0	0.960
Standard errors in parentheses									
