	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
pi_r_yoy_shock	5.027	4.227	5.154	5.238	7.119	4.640	-3.264	2.594	3.381
	(0.759)	(0.406)	(0.805)	(0.732)	(0.314)	(0.397)	(0.282)	(0.208)	(0.609)
Constant	0.000	0.000	0.000	0.000	-0.000	0.000	0.001	0.000	-0.000
	(0.001)	(0.001)	(0.002)	(0.002)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)
									
Observations	157	157	157	157	157	157	157	157	157
t-test	6.625	10.40	6.398	7.153	22.65	11.68	-11.59	12.48	5.555
CI-low	3.539	3.430	3.575	3.803	6.503	3.862	-3.816	2.186	2.188
CI-high	6.514	5.024	6.732	6.674	7.735	5.419	-2.712	3.001	4.574
p-val	5.42e-10	0	1.77e-09	0	0	0	0	0	1.18e-07
Standard errors in parentheses									
