	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T	s_T
									
pi_r_yoy	7.087	4.419	7.092	4.462	7.450	1.709	-2.956	3.351	23.009
	(0.602)	(0.852)	(4.596)	(3.642)	(1.341)	(0.715)	(0.922)	(0.361)	(8.988)
Constant	-0.009	-0.070	-0.026	-0.026	0.024	-0.008	0.045	0.011	-0.126
	(0.007)	(0.017)	(0.038)	(0.034)	(0.015)	(0.009)	(0.011)	(0.008)	(0.121)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	11.77	5.185	1.543	1.225	5.556	2.389	-3.208	9.279	2.560
CI-low	5.907	2.748	-1.917	-2.677	4.822	0.307	-4.762	2.643	5.392
CI-high	8.267	6.089	16.10	11.60	10.08	3.110	-1.150	4.059	40.63
p-val	0	6.62e-07	0.125	0.222	1.16e-07	0.0181	0.00162	0	0.0114
Standard errors in parentheses									
