	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	-41.310	5.385	-63.723	-49.918	-25.458	30.088	-39.372	-25.614	78.488
	(10.180)	(7.506)	(12.734)	(12.134)	(7.916)	(8.904)	(3.146)	(5.427)	(4.491)
Constant	0.000	0.000	0.000	-0.000	-0.000	0.000	0.001	-0.000	0.000
	(0.002)	(0.001)	(0.002)	(0.002)	(0.003)	(0.002)	(0.001)	(0.001)	(0.001)
									
Observations	157	157	157	157	157	157	157	157	157
t-test	-4.058	0.718	-5.004	-4.114	-3.216	3.379	-12.51	-4.720	17.48
CI-low	-61.26	-9.325	-88.68	-73.70	-40.97	12.64	-45.54	-36.25	69.68
CI-high	-21.36	20.10	-38.76	-26.13	-9.943	47.54	-33.21	-14.98	87.29
p-val	7.83e-05	0.474	1.51e-06	6.30e-05	0.00158	0.000920	0	5.24e-06	0
Standard errors in parentheses									
