	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP	s_IP
									
i_diff	-15.061	-56.568	-147.413	-116.657	-59.363	-77.760	-41.324	-33.434	-515.801
	(0.995)	(1.932)	(1.860)	(2.431)	(2.928)	(1.934)	(3.244)	(2.661)	(10.601)
Constant	-0.003	0.054	0.061	0.048	-0.004	0.032	0.036	-0.024	0.103
	(0.001)	(0.003)	(0.003)	(0.004)	(0.002)	(0.003)	(0.006)	(0.004)	(0.017)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	-15.13	-29.28	-79.24	-47.98	-20.27	-40.21	-12.74	-12.56	-48.66
CI-low	-17.01	-60.35	-151.1	-121.4	-65.10	-81.55	-47.68	-38.65	-536.6
CI-high	-13.11	-52.78	-143.8	-111.9	-53.62	-73.97	-34.97	-28.22	-495
p-val	0	0	0	0	0	0	0	0	0
Standard errors in parentheses									
