	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	-76.129	-1.507	-85.659	-75.183	-31.677	11.589	-51.436	-13.113	55.724
	(1.919)	(0.851)	(2.100)	(1.494)	(1.889)	(1.546)	(1.058)	(0.708)	(1.575)
pi_r_yoy	6.584	3.309	4.496	5.113	6.098	3.644	-2.428	1.920	1.620
	(0.161)	(0.136)	(0.202)	(0.143)	(0.091)	(0.123)	(0.069)	(0.066)	(0.297)
Constant	-0.024	-0.052	0.017	-0.001	0.018	-0.023	0.079	-0.004	-0.021
	(0.001)	(0.003)	(0.002)	(0.002)	(0.001)	(0.002)	(0.002)	(0.001)	(0.003)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	-39.67	-1.771	-40.79	-50.34	-16.77	7.495	-48.62	-18.52	35.39
CI-low	-79.89	-3.175	-89.77	-78.11	-35.38	8.559	-53.51	-14.50	52.64
CI-high	-72.37	0.161	-81.54	-72.26	-27.97	14.62	-49.36	-11.73	58.81
p-val	0	0.0786	0	0	0	0	0	0	0
Standard errors in parentheses									
