	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	-76.591	-2.895	-87.059	-71.892	-35.222	26.853	-60.058	-15.765	53.864
	(13.097)	(6.204)	(5.559)	(5.245)	(15.351)	(5.068)	(6.786)	(4.214)	(1.759)
Constant	-0.015	0.002	0.036	0.029	-0.002	-0.011	0.052	-0.012	-0.011
	(0.011)	(0.012)	(0.007)	(0.007)	(0.012)	(0.008)	(0.013)	(0.006)	(0.003)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	-5.848	-0.467	-15.66	-13.71	-2.294	5.299	-8.850	-3.741	30.61
CI-low	-102.3	-15.05	-97.95	-82.17	-65.31	16.92	-73.36	-24.03	50.42
CI-high	-50.92	9.264	-76.16	-61.61	-5.134	36.79	-46.76	-7.505	57.31
p-val	2.83e-08	0.641	0	0	0.0231	3.91e-07	0	0.000257	0
Standard errors in parentheses									
