	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock	s_diff_shock
									
i_diff_shock	-40.872	5.200	-69.629	-55.344	-2.983	19.379	-36.955	-22.001	77.758
	(8.235)	(6.633)	(8.023)	(8.707)	(8.963)	(7.221)	(2.730)	(3.067)	(3.121)
pi_r_yoy_shock	5.005	4.225	5.472	5.543	7.073	4.434	-3.132	2.523	3.290
	(0.670)	(0.395)	(0.563)	(0.567)	(0.285)	(0.374)	(0.164)	(0.162)	(0.291)
Constant	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000
	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)
									
Observations	157	157	157	157	157	157	157	157	157
t-test	-4.963	0.784	-8.679	-6.356	-0.333	2.684	-13.54	-7.174	24.92
CI-low	-57.01	-7.801	-85.35	-72.41	-20.55	5.225	-42.31	-28.01	71.64
CI-high	-24.73	18.20	-53.90	-38.28	14.59	33.53	-31.60	-15.99	83.87
p-val	1.82e-06	0.434	0	2.23e-09	0.740	0.00808	0	0	0
Standard errors in parentheses									
