	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff	s_diff
									
i_diff	-76.129	-1.507	-85.659	-75.183	-31.677	11.589	-51.436	-13.113	55.724
	(1.919)	(0.851)	(2.100)	(1.494)	(1.889)	(1.546)	(1.058)	(0.708)	(1.575)
pi_r_yoy	6.584	3.309	4.496	5.113	6.098	3.644	-2.428	1.920	1.620
	(0.161)	(0.136)	(0.202)	(0.143)	(0.091)	(0.123)	(0.069)	(0.066)	(0.297)
Constant	-0.024	-0.052	0.017	-0.001	0.018	-0.023	0.079	-0.004	-0.021
	(0.001)	(0.003)	(0.002)	(0.002)	(0.001)	(0.002)	(0.002)	(0.001)	(0.003)
									
Observations	158	158	158	158	158	158	158	158	158
t-test	40.97	24.27	22.27	35.64	66.82	29.51	-35.25	29.03	5.461
CI-low	6.269	3.042	4.100	4.832	5.919	3.402	-2.563	1.791	1.039
CI-high	6.899	3.576	4.892	5.394	6.277	3.886	-2.293	2.050	2.202
p-val	0	0	0	0	0	0	0	0	1.84e-07
Standard errors in parentheses									
